round,playerId,mapX,mapY,value,numberStars,score
1,P09,8,3,2,1,0
1,P06,0,11,1,1,0
1,P09,7,3,2,1,0
1,P10,0,0,4,1,0
1,P06,1,11,1,1,0
1,P08,13,7,1,1,0
1,P07,8,0,3,1,0
1,P09,6,3,0,0,0
1,P10,1,0,20,2,0
1,P07,8,1,3,1,0
1,P06,1,12,19,2,0
1,P08,11,7,43,2,0
1,P10,2,0,0,1,0
1,P07,8,2,3,1,0
1,P08,9,7,0,3,0
2,P06,14,14,4,1,0
2,P10,3,0,2,1,0
2,P09,4,8,2,1,0
2,P06,13,13,2,1,0
2,P07,1,0,20,3,0
2,P10,4,0,2,1,0
2,P06,12,12,0,1,0
2,P09,5,8,1,1,0
2,P08,7,7,3,4,0
2,P09,6,8,2,1,0
2,P10,5,0,6,1,0
2,P07,9,7,0,0,0
2,P08,5,7,11,5,0
2,P07,1,12,19,2,0
2,P08,3,7,1,0,0
3,P06,13,12,2,1,0
3,P07,14,0,2,0,0
3,P06,14,12,2,1,0
3,P08,3,7,1,1,0
3,P09,7,11,1,1,0
3,P10,5,7,11,1,0
3,P06,14,13,1,1,0
3,P07,5,7,11,1,0
3,P09,8,12,4,1,0
3,P08,1,7,51,2,0
3,P09,7,12,0,0,0
3,P10,6,0,14,1,0
3,P07,0,14,1,0,0
3,P10,7,0,1,1,0
3,P08,1,5,3,3,0
4,P06,13,14,9,1,0
4,P09,8,11,1,1,0
4,P08,3,5,0,4,0
4,P10,0,1,24,2,0
4,P06,12,14,0,1,0
4,P09,7,12,0,0,0
4,P07,5,7,11,0,0
4,P10,1,1,0,1,0
4,P07,4,4,1,0,0
4,P09,8,10,2,1,0
4,P06,12,13,27,3,0
4,P08,5,5,46,5,0
4,P10,2,1,3,1,0
4,P07,2,3,0,0,0
4,P08,7,5,2,4,0
5,P07,0,2,1,0,0
5,P09,5,7,11,1,0
5,P10,3,1,1,1,0
5,P06,11,11,2,1,0
5,P07,0,3,12,2,0
5,P09,5,9,1,1,0
5,P08,9,5,0,3,0
5,P10,4,1,2,1,0
5,P06,10,10,24,2,0
5,P09,3,11,2,1,0
5,P07,0,4,0,2,0
5,P10,5,1,2,1,0
5,P06,11,10,1,1,0
5,P08,11,5,3,4,0
5,P08,13,5,0,5,0
6,P06,12,10,0,1,0
6,P10,6,1,3,1,0
6,P06,14,10,2,1,0
6,P09,7,14,3,1,0
6,P08,13,3,1,0,0
6,P10,7,1,2,1,0
6,P06,13,10,0,1,0
6,P09,8,14,2,1,0
6,P07,14,2,2,2,0
6,P09,9,14,2,1,0
6,P08,11,3,1,1,0
6,P10,0,2,1,1,0
6,P07,12,2,1,1,0
6,P07,10,2,84,5,0
6,P08,9,3,1,2,0
7,P06,14,11,0,1,0
7,P10,1,2,1,1,0
7,P09,5,3,8,1,0
7,P07,10,2,84,5,0
7,P06,13,11,1,1,0
7,P08,7,3,2,2,0
7,P10,2,2,3,1,0
7,P09,4,2,20,2,0
7,P06,12,11,1,1,0
7,P07,4,3,21,3,0
7,P10,3,2,4,1,0
