round,playerId,mapX,mapY,value,numberStars,score
1,P02,13,0,84,5,84
1,P03,1,1,2,4,2
1,P04,11,2,19,0,19
1,P02,12,0,2,5,2
1,P05,6,8,3,1,3
1,P02,14,0,2,5,2
1,P03,1,2,2,4,2
1,P05,9,3,4,5,4
1,P01,9,11,9,5,9
1,P04,1,7,0,5,0
1,P05,13,9,53,1,53
1,P03,1,3,2,4,2
1,P01,7,13,43,5,43
1,P04,6,4,1,5,1
1,P01,8,13,2,5,2
2,P01,7,13,43,5,43
2,P04,12,0,2,5,2
2,P05,13,9,53,1,53
2,P02,13,0,84,5,84
2,P01,7,12,3,5,3
2,P03,0,4,3,4,3
2,P01,6,13,5,5,5
2,P02,9,11,9,5,9
2,P05,4,10,2,4,2
2,P04,9,11,9,5,9
2,P02,7,13,43,5,43
2,P03,0,5,20,1,20
2,P05,2,12,2,5,2
2,P04,8,13,2,5,2
2,P03,0,6,3,5,3
3,P02,13,0,84,5,84
3,P05,13,9,53,1,53
3,P01,7,13,43,5,43
3,P04,11,10,8,5,8
3,P03,9,11,9,5,9
3,P02,7,13,43,5,43
3,P01,9,13,1,5,1
3,P05,12,13,1,5,1
3,P04,11,7,20,0,20
3,P01,10,13,4,5,4
3,P02,8,13,2,5,2
3,P05,8,6,3,5,3
3,P03,7,13,43,0,43
3,P04,12,4,1,5,1
3,P03,1,14,7,5,7
4,P02,1,1,2,5,2
4,P04,7,13,43,0,43
4,P01,7,13,43,5,43
4,P03,7,13,43,0,43
4,P05,13,9,53,1,53
4,P01,13,11,3,5,3
4,P04,8,13,2,5,2
4,P02,13,0,84,5,84
4,P01,4,9,19,5,19
4,P02,7,13,43,5,43
4,P03,14,12,3,5,3
4,P05,6,8,3,5,3
4,P04,3,5,99,0,99
4,P05,6,2,1,5,1
4,P03,9,11,9,5,9
5,P05,13,9,53,1,53
5,P01,7,13,43,5,43
5,P04,3,5,99,0,99
5,P02,13,0,84,5,84
5,P03,7,13,43,0,43
5,P01,4,9,19,5,19
5,P05,3,6,0,5,0
5,P02,7,13,43,5,43
5,P03,14,8,0,0,0
5,P01,2,10,0,5,0
5,P04,9,8,2,0,2
5,P02,9,11,9,5,9
5,P05,5,11,1,5,1
5,P03,14,6,2,0,2
5,P04,7,13,43,0,43
6,P04,3,5,99,0,99
6,P05,13,9,53,1,53
6,P02,0,4,3,5,3
6,P03,14,3,1,5,1
6,P01,4,9,19,5,19
6,P05,14,4,3,4,3
6,P02,13,0,84,5,84
6,P03,7,13,43,0,43
6,P01,7,13,43,5,43
6,P04,4,2,72,0,72
6,P05,7,0,2,5,2
6,P02,7,13,43,5,43
6,P01,10,8,1,5,1
6,P03,4,9,19,0,19
6,P04,6,0,3,0,3
7,P02,0,5,20,5,20
7,P04,3,5,99,0,99
7,P05,13,9,53,1,53
7,P01,7,13,43,5,43
7,P03,7,13,43,0,43
7,P04,4,2,72,0,72
7,P02,13,0,84,5,84
7,P05,3,3,3,3,3
7,P01,7,14,0,5,0
7,P05,3,0,3,3,3
7,P02,7,13,43,5,43
7,P04,10,5,2,5,2
7,P01,8,14,1,5,1
7,P03,7,14,0,5,0
7,P03,8,14,1,0,1
8,P01,7,13,43,5,43
8,P04,3,5,99,0,99
8,P05,13,9,53,2,53
8,P02,13,0,84,5,84
8,P03,7,13,43,0,43
8,P01,9,9,1,5,1
8,P02,7,13,43,5,43
8,P04,4,2,72,0,72
8,P05,1,9,46,1,46
8,P01,7,10,5,5,5
8,P04,7,13,43,0,43
8,P05,3,13,0,5,0
8,P02,8,14,1,5,1
8,P03,5,0,6,5,6
8,P03,11,0,14,0,14
9,P02,0,5,20,5,20
9,P01,7,13,43,5,43
9,P05,1,9,46,1,46
9,P04,3,5,99,0,99
9,P03,7,13,43,0,43
9,P02,7,13,43,5,43
9,P01,5,6,24,5,24
9,P05,13,9,53,1,53
9,P04,4,2,72,0,72
9,P01,6,6,4,5,4
9,P02,13,0,84,5,84
9,P03,4,9,19,5,19
9,P04,7,13,43,0,43
9,P05,4,6,3,5,3
9,P03,8,12,12,0,12
10,P05,1,9,46,1,46
10,P01,7,13,43,5,43
10,P02,13,0,84,5,84
10,P04,3,5,99,0,99
10,P03,9,11,9,5,9
10,P01,12,11,1,5,1
10,P05,13,9,53,1,53
10,P02,7,13,43,5,43
10,P04,4,2,72,0,72
10,P01,5,12,0,5,0
10,P02,0,5,20,5,20
10,P03,7,13,43,5,43
10,P05,4,12,1,5,1
10,P04,7,13,43,0,43
10,P03,0,5,20,5,20
11,P05,1,9,46,1,46
11,P01,7,13,43,5,43
11,P02,13,0,84,5,84
11,P04,3,5,99,0,99
11,P03,7,13,43,5,43
