round,playerId,mapX,mapY,value,numberStars,score
1,P05,7,13,1,5,1
1,P04,12,7,2,5,2
1,P03,9,5,24,0,24
1,P04,12,8,6,5,6
1,P02,4,2,20,2,20
1,P04,12,9,8,5,8
1,P05,12,12,3,5,3
1,P01,0,0,24,5,24
1,P03,7,5,2,1,2
1,P02,8,12,0,5,0
1,P05,13,14,5,5,5
1,P03,7,6,3,1,3
1,P01,14,14,0,5,0
1,P01,7,7,1,5,1
1,P02,2,12,86,0,86
2,P04,12,10,3,5,3
2,P05,1,14,2,5,2
2,P01,0,0,24,5,24
2,P04,12,11,1,5,1
2,P02,2,12,86,0,86
2,P05,4,11,0,5,0
2,P01,14,0,1,5,1
2,P04,12,13,1,5,1
2,P05,10,10,46,0,46
2,P01,6,3,0,5,0
2,P02,12,2,3,5,3
2,P03,9,5,24,0,24
2,P03,7,8,3,0,3
2,P02,11,7,2,5,2
2,P03,7,9,2,5,2
3,P02,2,12,86,0,86
3,P04,12,14,1,5,1
3,P03,9,5,24,0,24
3,P05,10,10,46,0,46
3,P01,2,7,19,5,19
3,P02,2,4,1,5,1
3,P05,4,10,1,5,1
3,P03,7,11,6,1,6
3,P04,12,6,22,1,22
3,P01,0,5,3,5,3
3,P02,0,8,2,5,2
3,P05,4,8,28,0,28
3,P03,7,12,11,1,11
3,P01,0,0,24,5,24
3,P04,12,5,2,5,2
4,P04,12,4,2,5,2
4,P01,2,7,19,5,19
4,P05,10,10,46,0,46
4,P02,2,12,86,0,86
4,P03,9,5,24,0,24
4,P04,12,3,4,5,4
4,P01,0,0,24,5,24
4,P05,4,9,0,5,0
4,P04,12,1,2,5,2
4,P03,12,6,22,0,22
4,P01,1,11,2,5,2
4,P05,4,10,1,5,1
4,P02,8,3,4,5,4
4,P03,12,4,2,5,2
4,P02,9,8,1,5,1
5,P02,2,12,86,0,86
5,P04,12,0,4,5,4
5,P05,4,6,3,5,3
5,P01,0,0,24,5,24
5,P04,11,0,6,5,6
